id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count,id,game_id,genre_name
2686,107915,Retro Snake Adventures,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2610,107915,Adventure
2705,77940,"I Wish... Todoke, Kono Omoi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2622,77940,Adventure
2708,183700,Cycle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2625,183700,Adventure
2717,157091,Pond Scum,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2629,157091,Adventure
2720,154013,LumberQwaxes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2633,154013,Adventure
2724,183710,Back Four Seconds,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2637,183710,Adventure
2731,186496,Blossom: La Jirafa Saga,NULL,2022-01-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2639,186496,Adventure
2733,14770,Enigme A Oxford,NULL,1989-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2641,14770,Adventure
2746,180426,Dungeon Squeaker,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2647,180426,Adventure
2762,72477,Blood+: Souyoku no Battle Rondo,NULL,2006-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2655,72477,Adventure
2765,192444,Milf Hunter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2659,192444,Adventure
2768,182529,Outscore,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2661,182529,Adventure
2771,192462,WTC: Recruitment Day,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2664,192462,Adventure
2772,130415,Monster Hunter Riders,NULL,2020-02-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2668,130415,Adventure
2776,34656,Rot Gut,NULL,2016-07-12 00:00:00.000,1,NULL,NULL,NULL,80.0000,3,2673,34656,Adventure
2779,190797,Move That Box!,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2675,190797,Adventure
2794,151526,Goblin Dungeoneer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2684,151526,Adventure
2803,18221,Kirby: Planet Robobot,NULL,2016-04-28 00:00:00.000,10,NULL,82.2667,16,87.7104,25,2693,18221,Adventure
2807,107472,Burning Instinct,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2696,107472,Adventure
2819,110655,Fallen Sky Online,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2706,110655,Adventure
2829,137887,VoxStory,NULL,2022-03-31 00:00:00.000,NULL,2,NULL,NULL,NULL,NULL,2713,137887,Adventure
2830,108905,Delivery from the Pain,"In 201x, an anti-cancer research institute announced the discovery of the key to eternal life. In response to this breakthrough, Faith Energy Company concocted a vaccine-driven startup, the “Human X Plan.” However, the vaccine failed, with disastrous results: All infected humans were turned into zombies. The area where you live has been severely affected. To survive, and uncover the conspiracy surrounding the Human X Plan, you begin your journey.    During your travels, you will meet the poor, beautiful mother and her daughter in the police station, the doctor at Smith Hospital, the cunning liar, the developmentally and physically disabled man, the jealous beauty, and the twin brothers with distinct personalities. Do you want to see them all survive to the end? At what cost? What secrets will you uncover in the abandoned tapes, newspapers, magazines and files that you find along your way? Will you gain the wisdom AND discover the password necessary to escape?",2019-06-12 00:00:00.000,1,1,NULL,NULL,NULL,NULL,2716,108905,Adventure
2836,59140,Crazy Scientist,NULL,2017-09-20 00:00:00.000,NULL,NULL,NULL,NULL,40.0000,0,2719,59140,Adventure
2846,71465,Queensrÿche's Promised Land,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,2731,71465,Adventure
2848,73535,The First Mile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2733,73535,Adventure
2850,130188,Lodestone: The crazy cave adventures of mad Stony Tony and his encounter with the exploding rolling stones,NULL,2019-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2734,130188,Adventure
2851,121616,Danger World,NULL,2019-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2738,121616,Adventure
2855,87130,Blood & Glory 2: Legend,NULL,2012-06-09 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0,2740,87130,Adventure
2871,156965,Blue Energy,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,2754,156965,Adventure
2877,54338,Lost In Purple,NULL,2017-08-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2758,54338,Adventure
2890,114972,Tiny Dangerous Dungeons,NULL,2015-03-25 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0,2769,114972,Adventure
2901,28791,TankBlitz,NULL,2017-04-21 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,1,2773,28791,Adventure
2903,5593,Daylight,"The plot is centered around a woman named Sarah who regains consciousness in an abandoned hospital with no memory of how she got there. A mysterious voice tells her to find the secrets of the hospital. With a cell phone, which is her flashlight and map, she must explore the haunted hospital and its criminal past in order to escape.",2014-04-29 00:00:00.000,1,NULL,49.7000,12,49.6232,16,2776,5593,Adventure
2910,82983,Sei Yariman Sisters ♥ Pakopako Nikki,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2781,82983,Adventure
2917,55221,Shots Fired,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2791,55221,Adventure
2919,146946,Digerati Presents: Make It Quick Bundle Vol. 1,NULL,2020-10-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2795,146946,Adventure
2936,129937,Winter Snow | 冬雪,NULL,2019-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2804,129937,Adventure
2942,183738,Peripeteia: Land of Folklore,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2807,183738,Adventure
2945,89939,Sol705,Escape school to obtain some extra points by making contact with an alien race?  Easy !    Save the Universe by re-tuning some weird dimensional chords?  Most probably !    Find a new bass player to join our band just in time for the local concert?  Heavy problematic !,2020-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2812,89939,Adventure
2950,73823,Denis Through the Drinking Glass,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2815,73823,Adventure
2954,84603,Molly Maggot,NULL,2015-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2816,84603,Adventure
2955,176076,Necore Tower: Redux Edition,"Word had just been received by the royal scouts that there was trouble at Necore Tower. When that word reached the King's ear, for in fear of the return of the Dark Arcane Wielders, newly crowned King, Garlen Hastein, swiftly rallied his troops and his most faithful protectors, the Crimson Guard to march on Necore Tower.  In an attempt to avoid detection by whomever or whatever had tainted the tower, Garlen brought his troops to the rear entrance of the tower. The pilgrim's entrance.  However, it seemed that it was all in vain, as no sooner had Garlen entered the clearing, a tree, that had been standing strong for millennia, fell, nearly crushing him and those behind him to death. Upon further investigation, the tree had been warded with ancient magic, an ancient magic that made Garlen shiver.  Trapped now with limited supplies, a few of his Crimson Guard and Samuel Blackthorn his Family's most entrusted protector. Garlen must ascend the tower and defeat whatever may be waiting for him.  But, can it be done?....",2021-10-20 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL,2818,176076,Adventure
2979,183740,The Train To Thrinacia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2835,183740,Adventure
2981,192516,Void Soul Awakening,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2837,192516,Adventure
2997,181489,Soul Cipher: The Code Within,"Awake as a military grade sentient robot from the EXO series, in a strange deserted facility. Alone, you will have to uncover the mystery of your creation and the purpose of your awakening while you explore the ruins of a forsaken world ran by corrupted machines.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,2849,181489,Adventure
3025,46277,Double Dragon III: The Arcade Game,NULL,NULL,NULL,NULL,NULL,NULL,54.0000,0,2863,46277,Adventure
3032,96536,Panmorphia,NULL,2014-12-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2872,96536,Adventure
3035,190092,Cold House,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2874,190092,Adventure
3041,57016,Sinjid: Battle Arena,NULL,2003-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2879,57016,Adventure
3048,93865,Forever Lost: Episode 3,NULL,2015-07-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2883,93865,Adventure
3066,1876,Spore,NULL,2008-09-04 00:00:00.000,59,1,82.0000,7,73.5058,243,2892,1876,Adventure
3075,190149,Сhick Boy Adventures,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2898,190149,Adventure
3076,24423,Pokémon Trading Card Game Online,NULL,2011-03-24 00:00:00.000,96,1,NULL,NULL,62.8710,38,2902,24423,Adventure
3078,99279,Forever Lost: Episode 2,NULL,2013-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2906,99279,Adventure
3086,33902,A Chair in a Room: Greenwater,NULL,2016-03-30 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,0,2916,33902,Adventure
3087,192512,Philosopher's Stone and Minerva,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2918,192512,Adventure
3090,176142,Working Tidal,"Is contract salvage diving right for you? It probably is! Here's why:  - Ultimate flexibility  You won't really have a job, not according to our paperwork! This means you can take a better job offer at any time, if you ever get one.  - Be your own Boss  You know what's best for you. Choose your own hours! Choose 80 of them every week if you want!  - Meet new people  There are people diving with Oonder, LLC for all kinds of reasons. You will encounter people of all ages and from some backgrounds diving for cash.  - Listen to music while you work (Note: Oonder is not responsible for collisions that occur while diver is distracted, and will not respond to inquiries related to incidents)  Every year, billions of dollars in assets are lost to the deep. By diving with Oonder, you can do your part to recover some of those losses for some of the biggest, most important business entities on the planet. Awesome!  We'll even lend you a submarine.  Once you sign our user agreement, you'll receive your very own decommissioned nuclear submarine, retrofitted with some of the equipment necessary to dive for loot. No need to thank us.",2021-09-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2921,176142,Adventure
3091,110803,Rooms: The Adventure of Anne & George,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2923,110803,Adventure
3093,143830,Pascal's Wager: Definitive Edition,"The Colossus, mysterious creatures that dispelled the Dark Mist that once engulfed the land of Solas, has fallen. As Couriers, you will explore various handcrafted locales in this intriguing world full of secrets, hidden mysteries, and stories. The veiled truth of Solas awaits your discovery...",2021-03-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2926,143830,Adventure
3100,121591,Locked & Loaded,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2936,121591,Adventure
3101,192468,Hungry Zombies,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2938,192468,Adventure
3114,192490,Bad Cat,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2943,192490,Adventure
3118,192489,Dagada's Story,NULL,2023-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2948,192489,Adventure
3125,62947,Ronja Rövardotter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2952,62947,Adventure
3126,88750,Lost Souls: Enchanted Paintings,NULL,2011-11-12 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,1,2953,88750,Adventure
3149,69966,Ray Bradbury's The Martian Chronicles Adventure Game,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2968,69966,Adventure
3156,54643,The Spy's Adventures in South America,NULL,1987-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2975,54643,Adventure
3168,81909,Exo One,NULL,2021-11-18 00:00:00.000,1,3,NULL,NULL,70.0815,12,2980,81909,Adventure
3175,71277,EVE Zero: Ark of the Matter,NULL,2001-03-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2986,71277,Adventure
3201,153040,Trap Adventure,NULL,2021-06-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,2996,153040,Adventure
3206,158119,Addle Earth,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3000,158119,Adventure
3211,143566,PowerBots RETRO,You've been recruited by a group of instructor robots for the new human assistance program: Project RETRO. Join other PowerBots in helping the Power Town inhabitants escape from rogue robots and haunting souls.,2021-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3005,143566,Adventure
3226,163663,Somewhere in the Shadow,NULL,2021-08-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3017,163663,Adventure
3228,108542,Linkage,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3020,108542,Adventure
3231,188742,Thalamus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3024,188742,Adventure
3239,1592,Fable: The Journey,NULL,2012-10-09 00:00:00.000,2,NULL,63.1250,10,70.0000,1,3028,1592,Adventure
3242,107896,Ayni Fairyland,NULL,2019-01-21 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL,3031,107896,Adventure
3252,35386,Shadow Hunter,NULL,2015-04-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3037,35386,Adventure
3257,123725,Karar X,NULL,NULL,NULL,NULL,NULL,NULL,70.0000,0,3044,123725,Adventure
3258,96354,The Road to Hades,NULL,2018-04-12 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0,3046,96354,Adventure
3259,149179,Savage Steel,NULL,2022-08-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3050,149179,Adventure
3263,116937,Marvin The Hatter,NULL,2019-04-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3052,116937,Adventure
3269,96103,Gohan Quest,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3057,96103,Adventure
3271,130215,Voyagers,NULL,2019-11-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3060,130215,Adventure
3278,72172,Drug Wars: A Game Based on the New York Drug Market,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3066,72172,Adventure
3279,62393,Spades,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,3070,62393,Adventure
3284,109478,Atlas: Groundbreaking Adventures,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3075,109478,Adventure
3290,54871,The Flying Turtle Jewel Quest,NULL,2017-08-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3082,54871,Adventure
3294,13162,Konung III: Ties of the Dynasty,NULL,2009-11-06 00:00:00.000,2,NULL,NULL,NULL,70.0000,1,3086,13162,Adventure
3298,86225,Date A Live: Arusu Install - Limited Edition,NULL,2014-06-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3089,86225,Adventure
3309,122438,The Drama Queen Murder,NULL,2019-07-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3097,122438,Adventure
3311,129513,Small World Z,NULL,2020-01-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3102,129513,Adventure
3316,96904,Semi-Sweet Tofu,NULL,2018-05-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3107,96904,Adventure
3327,34518,Atari Vault,NULL,2016-03-24 00:00:00.000,3,NULL,NULL,NULL,60.0000,3,3119,34518,Adventure
3338,73691,A Dark and Stormy Entry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3127,73691,Adventure
3340,65755,Trailer Park King,NULL,2011-07-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3129,65755,Adventure
3346,115118,Interrogation: You Will Be Deceived,"Be the lead detective that brings down a mysterious terrorist organization: The Liberation Front. Use a complex conversational simulation system to interrogate and psychologically manipulate realistic suspects in a noir game about political radicalization and authority abuse.  Rich or poor, progressive or conservative, women or men, the Liberation Front's potent lure fills its ranks with people from all layers and corners of society. They want to violently dismantle social order as we know it and to rebuild it from the ground up. Can you stop them? Will you stop them?  In the pursuit of terrorist organization The Liberation Front, you have to coordinate your team to gather information, manage your limited budget and deal with the press hot on your heels for a good story. But that is only half of it:Your main task as lead investigator is interrogating suspects. Understanding their backgrounds, and thus their motivations, is key in choosing whether intimidation, guile or empathy is the right approach. There is no universal solution – but the clock is ticking relentlessly.  As you’re closing in on the true culprits and your suspects are getting more resistant, the interrogations become increasingly difficult. Uncover the truth through complex conversations, psychological manipulation and other techniques.  The Liberation Front will not be easily dismantled.",2019-12-05 00:00:00.000,1,1,79.0000,1,70.0000,2,3138,115118,Adventure
3348,152000,Tiny Planet Protectors,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3142,152000,Adventure
3349,59247,YOU ARE KING,NULL,2017-09-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3146,59247,Adventure
3355,403,Final Fantasy Legend II,"""...MAGI... The symbol of great power. The legacy of the ancient gods who made this world. Many fought for the mighty power. Some won and some failed. Now.... another legend of bravery is about to begin.... —Intro A great tower is located in the world and connects various other worlds together. All these worlds contain MAGI, fragments of an ancient Goddess who existed several eons ago. The party sets out to gather the MAGI to prevent those with sinister methods from collecting it and becoming new Gods.",1990-12-14 00:00:00.000,2,NULL,NULL,NULL,86.5752,5,3152,403,Adventure
3364,7268,Akiba's Trip: Undead & Undressed,NULL,2013-11-07 00:00:00.000,7,NULL,64.1429,9,40.5064,18,3157,7268,Adventure
3366,1510,Epic Mickey 2: The Power of Two,NULL,2012-11-18 00:00:00.000,1,NULL,52.1111,9,69.8102,7,3160,1510,Adventure
3367,134271,TimeOut,"In a city where the lives of humans are subjected to a time based currency system, you play the role of a hard up detective who goes on the hunt for a seller of fake time.",2020-05-08 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,3161,134271,Adventure
3373,36126,Don't Move,NULL,2013-09-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3168,36126,Adventure
3383,2723,Diddy Kong Racing,Timber the Tiger's parents picked a fine time to go on vacation. When they come back they're going to be faced with an island trashed by the spiteful space bully Wizpig - unless the local animals can do something about it! So join Diddy Kong as he teams up with Timber the Tiger Pipsy the Mouse and Taj the Genie in an epic racing adventure unlike anything you've ever experienced before! This unique game blends adventure and racing like no other game! Roam anywhere you want on the island by car plane or hovercraft! An enormous amount of single-player and multi-player modes! Feel the action when you use the N64 Rumble Pak and save your times on the N64 Controller Pak!,1997-11-21 00:00:00.000,29,NULL,50.0000,1,79.4530,122,3178,2723,Adventure
3386,171746,Doctor Xenophon's Laboratory,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3182,171746,Adventure
3395,190809,Ninja Blast,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3191,190809,Adventure
3399,106838,Tokyo Wizard,NULL,2019-09-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3193,106838,Adventure
3415,150271,Blind Descent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3209,150271,Adventure
3426,80940,Struckd - 3D Game Creator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3215,80940,Adventure
3440,12380,Toaru Kagaku no Railgun,NULL,2011-11-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3224,12380,Adventure
3447,99615,BattleBeasts,NULL,2021-05-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3229,99615,Adventure
3452,34554,Colony Assault,NULL,2015-12-15 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0,3235,34554,Adventure
3454,106509,Project Skylab,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3237,106509,Adventure
3496,158208,Butt Naked & Big Guns,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3254,158208,Adventure
3500,57039,Little People,NULL,2017-09-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3260,57039,Adventure
3501,176396,Voxel Pirate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3262,176396,Adventure
3514,176386,Joanie,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3272,176386,Adventure
3519,86539,Only You,NULL,NULL,NULL,NULL,NULL,NULL,50.0000,0,3275,86539,Adventure
3523,41737,Shiryou Sensen: War Of The Dead 2,NULL,1988-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3277,41737,Adventure
3526,77856,Gyakujoku Hiai: Mistress,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3279,77856,Adventure
3527,65160,Super Chicks,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3280,65160,Adventure
3532,96427,Bishi and the Alien Slime Invasion!,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3281,96427,Adventure
3535,133142,Mystery Tales: Til Death - Collector's Edition,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3284,133142,Adventure
3536,153967,Calmed by the Dark Leviathan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3285,153967,Adventure
3542,33690,Pixel Z - Gun Day,NULL,2016-01-14 00:00:00.000,NULL,NULL,NULL,NULL,40.0000,0,3291,33690,Adventure
3544,77606,Sei Monmusu Gakuen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3293,77606,Adventure
3547,116216,The Scuttle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3296,116216,Adventure
3548,31042,Kommissar,NULL,2017-04-06 00:00:00.000,NULL,NULL,NULL,NULL,40.0000,0,3300,31042,Adventure
3563,11947,Battlemaster,"The world was enmeshed in a terrible conflict. Humans mistrusted Dwarves, Dwarves hated Elves, Elves despised Orcs, and Orcs hated everyone. The rivers ran with the blood of battle and the land stank only of death. Civilization was spiraling towards decay.    AND THEN THE WATCHER CAME.    He prophesied that a leader would emerge from the south. A leader brave enough to stand face to face with dragons and survive, shrewd enough to solve the most complex enigmas and experienced enough to know when to parley and when to fight. He would be someone familiar with magic, capable of intelligent strategy who would buy, loot and barter with one single aim, to gather a powerful force of men, win back the four king's crowns and restore the world to everlasting peace.    The Watcher has issued his challenge. Dare you take it up?",1990-09-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3314,11947,Adventure
3580,88899,VR Roller Coaster,NULL,2016-01-16 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0,3325,88899,Adventure
3597,104309,Cube Survival: LDoE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3331,104309,Adventure
3604,104259,Jurassic World Revealed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3338,104259,Adventure
3610,30556,Dead Inside,NULL,2017-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3343,30556,Adventure
3612,19579,Blades of Exile,NULL,1997-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3349,19579,Adventure
3614,110342,吞食孔明传 (Tunshi Kongming Legends),NULL,2019-04-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3353,110342,Adventure
3617,176393,Haul Away Joe,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3356,176393,Adventure
3625,60953,Hyakka Yakou,NULL,2015-02-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3362,60953,Adventure
3629,183785,Empty Void,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3364,183785,Adventure
3631,11091,Amerzone: The Explorer's Legacy,NULL,1999-03-18 00:00:00.000,2,NULL,NULL,NULL,72.6087,8,3365,11091,Adventure
3634,75811,Awe of Despair,NULL,2017-11-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3369,75811,Adventure
3644,192403,Californication,NULL,2022-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3378,192403,Adventure
3660,68191,The Herbologist,NULL,2017-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3382,68191,Adventure
3677,117854,Cell Defender,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3395,117854,Adventure
3678,73536,Blades of Avernum,NULL,2004-03-17 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,3397,73536,Adventure
3699,132795,Lucen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3405,132795,Adventure
3700,117319,New Robinson,NULL,1999-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3408,117319,Adventure
3703,104680,Achaem,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3413,104680,Adventure
3707,1088,Donkey Kong 3,"Donkey Kong breaks into Stanley's greenhouse and goes to hang in the rafters where he stirs up nests of bugs, which will destroy Stanley's flowers in revenge. Armed with a Sprayer, Stanley must destroy the bees and chase Donkey Kong away before he eats all five of his flowers.",1983-10-31 00:00:00.000,4,NULL,NULL,NULL,59.5754,27,3418,1088,Adventure
3719,96459,Angel's Love,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3422,96459,Adventure
3722,76542,Spreadstorm,NULL,2017-12-01 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0,3425,76542,Adventure
3723,126872,Suka's Escape,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3428,126872,Adventure
3759,44733,Gensō Suikogaiden: Swordsman of Harmonia,NULL,2000-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3449,44733,Adventure
3763,149961,Escape from Naraka,NULL,2021-07-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3451,149961,Adventure
3764,134485,BIT RAT : Singularity,NULL,2018-01-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3454,134485,Adventure
3775,99800,The Walking Dead: Complete Second Season,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3460,99800,Adventure
3776,153336,狗蛋神冒险: 很傻很天真,NULL,2021-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3461,153336,Adventure
3781,14004,City of Death,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3464,14004,Adventure
3786,106417,Rugosi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3467,106417,Adventure
3789,31027,Space Cat,NULL,2016-12-01 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0,3469,31027,Adventure
3794,1080,New Super Mario Bros. 2,"Mario and Luigi visit Princess Peach’s Castle. As usual, they enjoy chatting with Princess Peach about their adventures. As Princess Peach waves farewell, Mario and Luigi use tail transformations to snag a bunch of Coins from the sky. No sooner do they land for a break than a black shadow approaches overhead. They hear a loud boom as Bowser’s minions appear in an aircraft and slam to the ground right on top of them. In surprise, they stare as Princess Peach appears and calls for help. She’s been kidnapped again! The heroes set out in pursuit and a new adventure begins!",2012-07-28 00:00:00.000,28,NULL,77.0833,13,72.2166,92,3475,1080,Adventure
3800,59157,Genroh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3480,59157,Adventure
3818,73838,Riglord Saga 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3497,73838,Adventure
3834,158759,Harvest Green,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3513,158759,Adventure
3838,182752,At Dawn's Edge,NULL,2020-10-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,3517,182752,Adventure
3841,169496,Orb Tour,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3519,169496,Adventure
3845,111378,NEONARCADE: adventure puzzle muse,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3525,111378,Adventure
3849,57398,The Camp - Caravan Edition,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3528,57398,Adventure
3858,181192,Rusty Blade,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3536,181192,Adventure
